timestamp,packet_size,duration,bytes_sent,bytes_received,protocol,port,source_ip,dest_ip
2026-01-01 00:35:16,1230,1.6051675310152558,1708,13,6,42599,192.168.3.10,10.0.3.57
2026-01-01 00:35:17,231,1.9597578302795986,3472,970,6,59559,192.168.3.157,10.0.0.187
2026-01-01 00:35:18,168,1.113215786865188,2969,977,6,12507,192.168.2.3,10.0.4.84
2026-01-01 00:35:19,675,0.6445142746509591,3028,1013,6,57720,192.168.1.209,10.0.4.136
2026-01-01 00:35:20,1123,0.08821552971458987,4797,1035,17,61560,192.168.3.24,10.0.2.66
2026-01-01 00:35:21,1203,1.8497777793140195,2681,86,17,20671,192.168.3.66,10.0.2.63
2026-01-01 00:35:22,1256,1.8390122927635941,3629,1547,6,6912,192.168.2.188,10.0.1.189
2026-01-01 00:35:23,428,0.5052712574929975,4225,908,6,57714,192.168.1.243,10.0.1.15
2026-01-01 00:35:24,536,1.3921489041031414,3067,1560,6,46858,192.168.3.40,10.0.2.129
2026-01-01 00:35:25,802,0.14847825947267654,1386,1324,17,34963,192.168.1.12,10.0.0.79
2026-01-01 00:35:26,306,0.3326167525378016,3776,1266,6,20133,192.168.4.235,10.0.1.173
2026-01-01 00:35:27,863,0.4349099971485904,2866,121,17,25226,192.168.1.80,10.0.1.245
2026-01-01 00:35:28,748,0.5897095384665246,4788,1170,6,5980,192.168.1.237,10.0.3.130
2026-01-01 00:35:29,1121,1.9928269364846594,3363,1590,17,21994,192.168.1.123,10.0.3.252
2026-01-01 00:35:30,458,1.3934472908177495,4889,749,6,17155,192.168.0.130,10.0.0.27
2026-01-01 00:35:31,723,0.7697786519700495,4124,1379,17,59766,192.168.2.33,10.0.3.234
2026-01-01 00:35:32,899,1.4764814229018473,148,684,6,33551,192.168.1.207,10.0.4.13
2026-01-01 00:35:33,1360,1.8288510280848553,3850,1927,6,42675,192.168.4.239,10.0.1.221
2026-01-01 00:35:34,519,1.91437197313048,2058,1756,6,39073,192.168.2.231,10.0.0.240
2026-01-01 00:35:35,686,0.11817267812192582,1136,1654,17,47456,192.168.0.165,10.0.1.128
2026-01-01 00:35:36,615,0.7884134930822717,186,308,6,3984,192.168.0.53,10.0.4.126
2026-01-01 00:35:37,987,0.2125519976845597,2854,694,17,9505,192.168.3.243,10.0.2.188
2026-01-01 00:35:38,642,0.6757505436911981,1250,287,17,60705,192.168.0.106,10.0.1.117
2026-01-01 00:35:39,254,0.33812610006985105,1333,306,6,64381,192.168.2.253,10.0.3.87
2026-01-01 00:35:40,53,1.290703587111739,4193,1835,6,29923,192.168.0.75,10.0.3.241
2026-01-01 00:35:41,1170,0.7760982787268824,4150,1617,6,57867,192.168.4.2,10.0.4.126
2026-01-01 00:35:42,958,0.46077546432420957,2711,1989,17,16907,192.168.2.150,10.0.1.156
2026-01-01 00:35:43,714,0.5310616922124304,4853,913,6,45838,192.168.1.22,10.0.4.98
2026-01-01 00:35:44,930,0.7198569255495163,4501,1746,17,59666,192.168.1.147,10.0.4.44
2026-01-01 00:35:45,1203,0.522100823671466,1785,661,17,58281,192.168.3.237,10.0.1.157
2026-01-01 00:35:46,688,0.908050462078555,750,548,6,23954,192.168.0.17,10.0.1.14
2026-01-01 00:35:47,905,0.06739630243222029,1762,1375,6,26806,192.168.3.227,10.0.3.220
2026-01-01 00:35:48,130,0.5595136681956983,3920,311,6,44999,192.168.0.68,10.0.4.43
2026-01-01 00:35:49,626,0.8221448158385228,4460,872,6,22171,192.168.2.207,10.0.1.2
2026-01-01 00:35:50,1619,0.00971679136052854,481,1082,6,21,192.168.1.214,10.0.2.145
2026-01-01 00:35:51,175,0.0010485703613128186,153,1666,6,19,192.168.2.94,10.0.2.102
2026-01-01 00:35:52,747,0.007749070323359619,1524,923,17,24,192.168.3.244,10.0.0.186
2026-01-01 00:35:53,1244,0.003731522159715104,2120,1737,17,23,192.168.1.98,10.0.1.80
2026-01-01 00:35:54,770,0.003122887802661521,2343,754,17,24,192.168.3.80,10.0.4.49
2026-01-01 00:35:55,1058,0.00781020844306681,1240,34,6,23,192.168.4.170,10.0.1.180
2026-01-01 00:35:56,456,0.002432614983314153,60,444,17,27,192.168.2.70,10.0.1.104
2026-01-01 00:35:57,1073,0.0027521476838275006,938,92,17,25,192.168.4.118,10.0.3.185
2026-01-01 00:35:58,1115,0.0077242529660560885,1639,1973,17,30,192.168.0.221,10.0.3.130
2026-01-01 00:35:59,1216,0.007425887567071275,4120,1982,17,27,192.168.3.9,10.0.2.84
2026-01-01 00:36:00,466,0.007497661444387797,4226,1230,17,31,192.168.4.107,10.0.4.166
2026-01-01 00:36:01,890,0.33297890685091847,3569,352,6,46805,192.168.4.220,10.0.2.10
2026-01-01 00:36:02,568,0.8228317237336442,1252,902,6,11438,192.168.0.167,10.0.1.159
2026-01-01 00:36:03,1165,1.5571575377518865,4203,1355,17,27935,192.168.4.124,10.0.0.110
2026-01-01 00:36:04,589,0.9590152207794271,171,1840,17,64948,192.168.2.131,10.0.3.20
2026-01-01 00:36:05,800,1.968628219681036,1458,861,17,33455,192.168.0.211,10.0.2.83
2026-01-01 00:36:06,923,0.751218768186184,3549,1748,6,18544,192.168.3.82,10.0.3.220
2026-01-01 00:36:07,1489,1.5014224749328493,4197,158,6,56185,192.168.1.152,10.0.2.245
2026-01-01 00:36:08,1452,0.7870084190859624,2322,1977,17,61333,192.168.3.196,10.0.4.73
2026-01-01 00:36:09,1530,1.6587378984891004,1636,956,6,12259,192.168.1.15,10.0.2.3
2026-01-01 00:36:10,1126,1.136519714132439,3115,23,6,30844,192.168.3.125,10.0.4.45
2026-01-01 00:36:11,345,0.12848763147602274,4090,403,17,58914,192.168.1.42,10.0.4.199
2026-01-01 00:36:12,1402,0.07158708873082013,3004,804,6,54492,192.168.1.3,10.0.1.190
2026-01-01 00:36:13,1483,0.26765090551759635,329,515,6,48759,192.168.4.159,10.0.2.17
2026-01-01 00:36:14,1607,0.027438529611146102,3640,731,17,49191,192.168.2.144,10.0.4.227
2026-01-01 00:36:15,1520,0.15255375771068336,3894,1387,6,10739,192.168.0.17,10.0.4.118
2026-01-01 00:36:16,853,1.382916592915893,4107,1405,6,37643,192.168.2.32,10.0.2.87
2026-01-01 00:36:17,621,1.071352579117558,1341,531,17,50410,192.168.0.17,10.0.3.167
2026-01-01 00:36:18,1161,1.5007993593975617,3663,955,6,43953,192.168.4.175,10.0.2.228
2026-01-01 00:36:19,1478,1.8235614085956193,215,151,6,56852,192.168.1.170,10.0.3.254
2026-01-01 00:36:20,1262,1.1698060588188612,338,1585,17,34963,192.168.2.246,10.0.0.81
2026-01-01 00:36:21,760,1.4521989080833855,4062,1712,17,28045,192.168.2.199,10.0.2.219
2026-01-01 00:36:22,1335,1.5134122332131772,2708,946,17,39932,192.168.4.230,10.0.3.155
2026-01-01 00:36:23,789,0.7581644585920444,3152,607,6,60054,192.168.2.251,10.0.1.117
2026-01-01 00:36:24,290,0.4815680952313743,1750,1640,17,15996,192.168.4.232,10.0.3.157
2026-01-01 00:36:25,1126,0.4095239818355389,2421,419,6,14215,192.168.4.3,10.0.1.154
2026-01-01 00:36:26,1268,0.5007054618699784,709,1273,17,33071,192.168.3.123,10.0.1.193
2026-01-01 00:36:27,742,0.5545616426636125,3726,1140,6,23910,192.168.2.72,10.0.0.118
2026-01-01 00:36:28,553,0.41648898545044716,3642,865,17,55534,192.168.0.85,10.0.1.100
2026-01-01 00:36:29,1378,1.7563911388517996,3993,1535,17,17029,192.168.4.246,10.0.2.240
2026-01-01 00:36:30,1393,1.5175919932259438,488,1763,17,29335,192.168.1.225,10.0.1.90
2026-01-01 00:36:31,1103,0.09393383809802194,46,577,17,14573,192.168.2.103,10.0.0.252
2026-01-01 00:36:32,555,0.541677851086144,3359,334,6,42721,192.168.4.170,10.0.0.201
2026-01-01 00:36:33,528,0.044097513875135254,4873,1441,17,63690,192.168.2.208,10.0.0.30
2026-01-01 00:36:34,1282,0.9983146091236585,4806,931,17,28930,192.168.2.1,10.0.4.210
2026-01-01 00:36:35,1337,0.9523601570223846,400,1797,6,57943,192.168.3.140,10.0.4.201
2026-01-01 00:36:36,1533,1.6635635327673315,3990,294,17,58006,192.168.4.201,10.0.3.143
2026-01-01 00:36:37,1158,0.6168354378797268,3157,1961,6,20716,192.168.2.205,10.0.2.157
2026-01-01 00:36:38,881,1.6334898101669957,4345,754,17,58713,192.168.3.90,10.0.1.97
2026-01-01 00:36:39,1132,1.936533713411264,390,1394,17,43541,192.168.1.136,10.0.2.53
2026-01-01 00:36:40,788,0.00561560445274689,3853,185,17,22,192.168.2.95,10.0.3.126
2026-01-01 00:36:41,323,0.009553283209939539,4430,1269,6,20,192.168.0.134,10.0.2.143
2026-01-01 00:36:42,224,0.0034046128885907023,628,636,17,21,192.168.4.247,10.0.1.68
2026-01-01 00:36:43,585,0.006050637790930843,4232,1291,17,23,192.168.3.201,10.0.0.136
2026-01-01 00:36:44,338,0.009564497802009268,2930,1666,17,25,192.168.2.10,10.0.4.48
2026-01-01 00:36:45,901,0.0063967567654919,1521,1260,6,24,192.168.1.57,10.0.1.32
2026-01-01 00:36:46,1448,0.004797812081690142,826,529,6,26,192.168.3.166,10.0.3.4
2026-01-01 00:36:47,533,0.0003221446169065943,4822,1575,17,28,192.168.2.5,10.0.0.99
2026-01-01 00:36:48,1502,0.007276834206444872,1500,20,6,26,192.168.1.113,10.0.0.73
2026-01-01 00:36:49,1145,0.005378253751605466,3294,910,17,27,192.168.0.86,10.0.1.125
2026-01-01 00:36:50,1201,0.0070263791989535525,2419,1760,17,30,192.168.2.85,10.0.1.192
2026-01-01 00:36:51,626,1.21810428664913,934,866,17,44639,192.168.2.3,10.0.1.184
2026-01-01 00:36:52,1661,1.2761061978695,3042,793,17,26065,192.168.2.143,10.0.2.27
2026-01-01 00:36:53,151,1.1101056103949651,4497,1543,17,36851,192.168.4.95,10.0.1.5
2026-01-01 00:36:54,958,0.18310695627854473,1466,99,17,46488,192.168.4.37,10.0.4.250
2026-01-01 00:36:55,220,1.452175136294532,3561,751,17,20567,192.168.2.82,10.0.4.61
2026-01-01 00:36:56,1369,1.0955130750259767,614,477,6,29738,192.168.0.93,10.0.0.244
2026-01-01 00:36:57,-8,0.9009824577571811,1182,1622,6,57805,192.168.2.250,10.0.3.243
2026-01-01 00:36:58,307,1.8215556354802327,3223,1321,6,43288,192.168.0.8,10.0.1.94
2026-01-01 00:36:59,948,0.5949076754094835,2667,939,6,3755,192.168.1.165,10.0.0.133
2026-01-01 00:37:00,388,1.0485767019640349,130,525,6,27046,192.168.2.152,10.0.3.172
2026-01-01 00:37:01,420,1.3953124728438528,2983,333,6,1726,192.168.4.149,10.0.4.82
2026-01-01 00:37:02,828,1.5910968052475214,4278,1,6,1375,192.168.4.117,10.0.0.75
2026-01-01 00:37:03,231,0.9217764618738543,4459,374,17,60089,192.168.4.134,10.0.3.198
2026-01-01 00:37:04,982,1.6876072822777695,38,292,17,8708,192.168.4.53,10.0.4.93
2026-01-01 00:37:05,619,1.53710379177027,3959,836,17,8895,192.168.4.55,10.0.0.100
2026-01-01 00:37:06,-5,0.13275840937792463,3587,1957,17,18038,192.168.2.153,10.0.3.149
2026-01-01 00:37:07,777,0.09180075280582133,920,1004,6,18451,192.168.3.74,10.0.3.144
2026-01-01 00:37:08,1071,1.2417792395257785,2769,552,6,16405,192.168.4.167,10.0.2.96
2026-01-01 00:37:09,1262,0.6946799551352439,4111,317,17,51615,192.168.4.13,10.0.1.103
2026-01-01 00:37:10,132,0.42109890083738266,492,1525,17,29725,192.168.4.137,10.0.1.210
2026-01-01 00:37:11,1195,1.1588468255669189,1131,1851,6,5928,192.168.0.72,10.0.4.42
2026-01-01 00:37:12,582,0.6817699647897636,3521,380,17,39020,192.168.4.236,10.0.2.235
2026-01-01 00:37:13,1428,1.0747774425379313,310,1646,17,64877,192.168.0.210,10.0.1.57
2026-01-01 00:37:14,685,0.921395159206581,738,13,17,9497,192.168.0.81,10.0.3.88
2026-01-01 00:37:15,825,1.1669287256853593,3241,503,17,56446,192.168.0.247,10.0.3.29
2026-01-01 00:37:16,815,0.8019967428538257,545,230,6,36067,192.168.4.201,10.0.1.61
2026-01-01 00:37:17,244,1.3999763138403853,2461,1107,17,29807,192.168.1.48,10.0.4.248
2026-01-01 00:37:18,1440,0.35800070341350043,4346,129,17,22663,192.168.0.134,10.0.2.213
2026-01-01 00:37:19,55,1.392781679291768,4854,1766,6,41321,192.168.3.194,10.0.1.11
2026-01-01 00:37:20,1381,0.8251528550243202,1804,837,6,56506,192.168.2.168,10.0.0.135
2026-01-01 00:37:21,1037,1.750873074828643,3212,1168,17,36495,192.168.3.130,10.0.0.115
2026-01-01 00:37:22,366,1.0298546083759827,3810,890,6,65095,192.168.2.237,10.0.3.46
2026-01-01 00:37:23,847,1.9469825887225354,813,1880,17,22659,192.168.1.28,10.0.2.244
2026-01-01 00:37:24,619,1.2024928657242915,4124,27,17,55150,192.168.4.250,10.0.0.7
2026-01-01 00:37:25,231,0.44819483893533246,2032,65,6,25860,192.168.2.46,10.0.1.235
2026-01-01 00:37:26,878,1.643232672983195,4572,1186,17,49667,192.168.4.119,10.0.2.75
2026-01-01 00:37:27,793,0.6890823154468468,4413,1252,17,16831,192.168.0.101,10.0.3.222
2026-01-01 00:37:28,661,0.6966558669509975,244,260,17,38789,192.168.3.102,10.0.1.223
2026-01-01 00:37:29,215,0.062284615037128344,4843,1472,17,48231,192.168.3.166,10.0.0.233
2026-01-01 00:37:30,1630,0.007924730953156002,4792,1447,6,20,192.168.0.67,10.0.1.112
2026-01-01 00:37:31,1557,0.001456372207722077,271,459,6,20,192.168.4.189,10.0.0.12
2026-01-01 00:37:32,462,0.001128468382237755,3511,1975,17,21,192.168.3.32,10.0.3.250
2026-01-01 00:37:33,191,0.009541143019845016,1771,1699,6,25,192.168.1.39,10.0.3.45
2026-01-01 00:37:34,337,0.0006137546784207594,1262,300,17,25,192.168.2.194,10.0.0.2
2026-01-01 00:37:35,693,8.297986251400071e-05,2424,918,17,25,192.168.4.247,10.0.2.103
2026-01-01 00:37:36,1193,0.011628600687501134,4361,1326,17,27,192.168.0.128,10.0.0.57
2026-01-01 00:37:37,1002,0.007020070601858748,920,286,17,27,192.168.0.26,10.0.2.155
2026-01-01 00:37:38,-29,0.007436174486439123,3430,1418,17,28,192.168.4.199,10.0.4.47
2026-01-01 00:37:39,809,0.004337616050307655,4435,1033,6,28,192.168.1.102,10.0.3.175
2026-01-01 00:37:40,1550,0.0078017133945314935,4484,1730,17,31,192.168.0.5,10.0.3.129
2026-01-01 00:37:41,107,0.31731786234549236,2624,629,6,14565,192.168.2.247,10.0.4.50
2026-01-01 00:37:42,651,0.7519735703845153,3760,269,6,14045,192.168.2.16,10.0.4.136
2026-01-01 00:37:43,935,0.007470043278149069,2050,591,17,25499,192.168.1.18,10.0.3.189
2026-01-01 00:37:44,1103,1.7381850756186443,3500,1993,17,11332,192.168.2.132,10.0.0.192
2026-01-01 00:37:45,991,0.168037828728553,1165,1628,17,31656,192.168.2.146,10.0.1.82
2026-01-01 00:37:46,-151,1.1958257810359325,375,1801,17,2162,192.168.1.158,10.0.2.109
2026-01-01 00:37:47,1117,1.9735209917017065,2033,843,17,37901,192.168.4.99,10.0.3.16
2026-01-01 00:37:48,1039,1.0750583534099394,145,861,6,62855,192.168.1.210,10.0.4.53
2026-01-01 00:37:49,845,1.850333319188349,4388,1384,17,51701,192.168.3.229,10.0.4.21
2026-01-01 00:37:50,64,0.47197582542296634,431,1280,17,19363,192.168.1.233,10.0.0.149
2026-01-01 00:37:51,1084,1.520051559948398,704,132,6,47702,192.168.1.26,10.0.4.199
2026-01-01 00:37:52,292,1.0606545982077493,2632,1299,6,43241,192.168.1.54,10.0.2.18
2026-01-01 00:37:53,174,1.4421215099006706,4494,1799,17,19032,192.168.4.169,10.0.4.173
2026-01-01 00:37:54,205,0.12796997442537225,963,1706,6,57656,192.168.1.127,10.0.3.178
2026-01-01 00:37:55,1126,0.29607291683783044,2234,971,17,10808,192.168.3.210,10.0.2.202
2026-01-01 00:37:56,612,0.26694932408607325,2041,512,6,35851,192.168.3.102,10.0.2.240
2026-01-01 00:37:57,818,1.3756382546988235,1828,312,6,26833,192.168.4.149,10.0.0.187
2026-01-01 00:37:58,1432,1.688942940645756,2108,575,17,63437,192.168.0.156,10.0.1.102
2026-01-01 00:37:59,1643,1.5027005198551973,4068,885,6,50191,192.168.1.96,10.0.1.166
2026-01-01 00:38:00,42,0.06333546434623342,938,1307,6,13945,192.168.1.249,10.0.0.208
2026-01-01 00:38:01,336,1.7331985107364283,4805,1144,6,19872,192.168.3.206,10.0.2.212
2026-01-01 00:38:02,1362,0.7114446345847977,806,1130,6,40374,192.168.1.147,10.0.3.170
2026-01-01 00:38:03,1333,0.7989523002279209,1463,1956,6,23929,192.168.2.171,10.0.3.181
2026-01-01 00:38:04,468,0.21110163416691588,3415,686,6,15382,192.168.3.80,10.0.0.243
2026-01-01 00:38:05,11,1.4762023776904105,10,1227,17,51788,192.168.3.36,10.0.0.218
2026-01-01 00:38:06,363,0.36348207119247233,1868,164,17,36752,192.168.2.131,10.0.3.109
2026-01-01 00:38:07,1022,1.1279728489478205,4867,304,6,34545,192.168.4.144,10.0.2.31
2026-01-01 00:38:08,783,1.679002643091902,884,1520,17,24286,192.168.2.51,10.0.4.231
2026-01-01 00:38:09,354,0.1778589641135103,3564,1655,17,5112,192.168.1.136,10.0.2.122
2026-01-01 00:38:10,707,1.0720193694835654,1389,1579,17,54343,192.168.2.197,10.0.1.250
2026-01-01 00:38:11,1277,0.46316664391022433,3401,1847,6,12088,192.168.1.204,10.0.3.159
2026-01-01 00:38:12,1164,0.6883692711248138,4321,155,17,23765,192.168.1.100,10.0.1.97
2026-01-01 00:38:13,141,0.9484269374569174,824,1390,6,50275,192.168.1.33,10.0.3.71
2026-01-01 00:38:14,957,0.7111018305125268,2265,1742,17,17081,192.168.1.19,10.0.1.191
2026-01-01 00:38:15,467,1.2986762050186442,936,1925,6,34946,192.168.3.82,10.0.3.223
2026-01-01 00:38:16,1159,0.961415736231772,2800,619,6,65134,192.168.2.129,10.0.4.249
2026-01-01 00:38:17,914,1.1695180059076593,2553,1274,17,9595,192.168.0.213,10.0.3.35
2026-01-01 00:38:18,1554,1.472545368743451,3845,956,17,38021,192.168.0.127,10.0.1.246
2026-01-01 00:38:19,1259,1.1169461597632875,1796,1939,6,42003,192.168.2.87,10.0.1.73
2026-01-01 00:38:20,1219,0.003511137165879079,53,1905,17,22,192.168.0.147,10.0.4.2
2026-01-01 00:38:21,482,0.007127781288886817,726,333,17,19,192.168.4.168,10.0.0.239
2026-01-01 00:38:22,823,0.002076698033352953,2736,1665,17,23,192.168.0.230,10.0.4.61
2026-01-01 00:38:23,1109,0.005839694885324847,3170,968,6,23,192.168.4.250,10.0.0.232
2026-01-01 00:38:24,915,0.008939302870558748,1913,510,6,23,192.168.1.162,10.0.4.25
2026-01-01 00:38:25,385,0.0037224669807000834,1596,1316,17,27,192.168.0.215,10.0.4.122
2026-01-01 00:38:26,1189,0.008317718088358975,1914,1043,17,27,192.168.2.68,10.0.4.131
2026-01-01 00:38:27,380,0.00588681416927839,2466,281,17,28,192.168.2.214,10.0.1.89
2026-01-01 00:38:28,1474,0.001953887811789155,2737,796,6,30,192.168.4.48,10.0.4.191
2026-01-01 00:38:29,1054,0.005870526545364685,849,1024,6,29,192.168.2.136,10.0.4.159
2026-01-01 00:38:30,953,0.0038137425955978377,2109,118,17,28,192.168.4.228,10.0.0.33
2026-01-01 00:38:31,184,0.45402156160092527,2,1058,17,59796,192.168.2.142,10.0.3.28
2026-01-01 00:38:32,75,0.7325106338416221,4255,197,17,14540,192.168.3.2,10.0.0.73
2026-01-01 00:38:33,1330,0.9739113175137797,4069,484,17,26664,192.168.3.141,10.0.4.79
2026-01-01 00:38:34,409,1.7013316048141451,4876,1780,17,64431,192.168.1.151,10.0.4.144
2026-01-01 00:38:35,614,0.17752942480805098,892,1082,17,38661,192.168.4.161,10.0.3.106
2026-01-01 00:38:36,1326,1.6080332096245524,2030,836,6,61630,192.168.2.15,10.0.1.199
2026-01-01 00:38:37,158,0.1147006603388573,3160,1184,17,33849,192.168.0.239,10.0.4.237
2026-01-01 00:38:38,158,1.6852110004261316,2376,1008,6,37804,192.168.2.153,10.0.2.3
2026-01-01 00:38:39,1454,0.10493152566733017,4675,690,17,15378,192.168.4.185,10.0.2.35
2026-01-01 00:38:40,1034,0.03745827871515227,1933,1229,17,59665,192.168.2.66,10.0.1.95
2026-01-01 00:38:41,376,1.396191498515163,1380,1035,6,27769,192.168.0.4,10.0.3.158
2026-01-01 00:38:42,742,1.990235290145989,3681,489,6,43593,192.168.1.52,10.0.0.112
2026-01-01 00:38:43,970,1.7950196947016335,1290,275,6,2565,192.168.2.126,10.0.3.170
2026-01-01 00:38:44,298,1.155523214581082,1640,692,6,36063,192.168.1.71,10.0.3.44
2026-01-01 00:38:45,1153,1.834720376716622,2682,241,17,29200,192.168.0.70,10.0.0.170
2026-01-01 00:38:46,896,0.01088348313803012,987,1239,6,3587,192.168.0.181,10.0.0.246
2026-01-01 00:38:47,612,1.9508002794735995,1218,1274,17,16090,192.168.3.240,10.0.4.149
2026-01-01 00:38:48,481,0.9801857256309613,1355,1834,6,48871,192.168.0.221,10.0.0.203
2026-01-01 00:38:49,1371,1.4462212014091462,4265,125,17,53584,192.168.0.118,10.0.2.245
2026-01-01 00:38:50,1140,1.6425165692298882,4616,216,17,23224,192.168.2.123,10.0.3.58
2026-01-01 00:38:51,87,1.435254863479435,4135,1329,17,29751,192.168.4.48,10.0.0.218
2026-01-01 00:38:52,1275,1.0717341224157457,1560,1820,17,6645,192.168.3.52,10.0.0.242
2026-01-01 00:38:53,1132,0.9557841414451931,1418,1208,17,27523,192.168.4.201,10.0.2.103
2026-01-01 00:38:54,163,1.677238036557036,954,1062,17,36729,192.168.3.199,10.0.0.239
2026-01-01 00:38:55,337,0.41018813085420824,983,1246,6,11004,192.168.1.106,10.0.0.220
2026-01-01 00:38:56,1268,1.9349935227095552,974,1207,17,43544,192.168.3.204,10.0.1.107
2026-01-01 00:38:57,1367,1.424637841788302,4133,494,6,163,192.168.1.144,10.0.1.200
2026-01-01 00:38:58,599,0.39715750404431616,3972,426,6,16032,192.168.1.75,10.0.1.93
2026-01-01 00:38:59,122,1.47257481759928,913,1201,17,49748,192.168.4.69,10.0.0.74
2026-01-01 00:39:00,903,1.0597841100644712,4549,918,6,14227,192.168.2.92,10.0.1.230
2026-01-01 00:39:01,510,1.412048396964727,36,1451,17,63646,192.168.0.96,10.0.2.132
2026-01-01 00:39:02,1600,1.5359927113363698,3387,1317,6,60606,192.168.2.222,10.0.0.2
2026-01-01 00:39:03,651,0.170110537643318,1711,1875,17,28734,192.168.2.116,10.0.0.9
2026-01-01 00:39:04,301,1.009129672711303,3020,150,6,43925,192.168.1.59,10.0.2.177
2026-01-01 00:39:05,318,1.8703763190309126,795,383,17,44851,192.168.3.117,10.0.1.205
2026-01-01 00:39:06,502,0.6436496049657883,4036,1661,17,3389,192.168.2.213,10.0.2.126
2026-01-01 00:39:07,965,1.188185269799919,4688,1836,17,5997,192.168.2.232,10.0.1.6
2026-01-01 00:39:08,926,0.7399805091552932,3111,307,17,55508,192.168.1.185,10.0.3.153
2026-01-01 00:39:09,1039,0.9070595339330714,1324,1359,6,12696,192.168.4.78,10.0.0.30
2026-01-01 00:39:10,1104,0.001822665651655575,317,1969,17,18,192.168.4.76,10.0.0.76
2026-01-01 00:39:11,253,0.00453369688358792,2396,745,6,19,192.168.0.148,10.0.4.75
2026-01-01 00:39:12,339,0.005867256970179651,2162,891,6,20,192.168.0.16,10.0.0.237
2026-01-01 00:39:13,1092,0.004292003810123737,2745,374,6,25,192.168.4.173,10.0.2.208
2026-01-01 00:39:14,1021,0.003442175365978643,1591,1031,17,24,192.168.0.238,10.0.0.156
2026-01-01 00:39:15,1061,0.005943392251460866,3111,1364,6,27,192.168.4.82,10.0.3.205
2026-01-01 00:39:16,1320,0.006830789805419113,3930,128,6,25,192.168.3.178,10.0.1.35
2026-01-01 00:39:17,1311,0.0017679968676981832,1996,1014,6,26,192.168.1.115,10.0.4.210
2026-01-01 00:39:18,259,0.010405195268069073,1312,1799,17,30,192.168.3.103,10.0.1.123
2026-01-01 00:39:19,11,0.005915131884509113,1285,668,17,29,192.168.3.181,10.0.1.1
2026-01-01 00:39:20,693,0.0053027195479468485,4311,1375,6,28,192.168.1.22,10.0.2.162
2026-01-01 00:39:21,630,0.21630540539132986,2383,1381,17,57776,192.168.2.234,10.0.3.65
2026-01-01 00:39:22,1571,1.702041557772635,3239,516,17,16047,192.168.3.14,10.0.1.91
2026-01-01 00:39:23,623,1.4927838275557443,2139,1518,6,29414,192.168.3.249,10.0.2.83
2026-01-01 00:39:24,598,0.8169525004141306,1704,85,6,5471,192.168.3.189,10.0.4.44
2026-01-01 00:39:25,1469,1.867875126269978,362,1198,17,28853,192.168.3.93,10.0.2.204
2026-01-01 00:39:26,884,1.9815697966357115,2604,1825,6,6258,192.168.4.194,10.0.1.224
2026-01-01 00:39:27,946,0.4087627087047494,1716,1216,17,58550,192.168.2.183,10.0.0.43
2026-01-01 00:39:28,247,0.757285713721232,4451,310,17,10723,192.168.3.75,10.0.1.96
2026-01-01 00:39:29,382,1.8522466305265985,4286,1142,17,33937,192.168.1.33,10.0.4.238
2026-01-01 00:39:30,1377,1.4419098753752118,3738,1241,17,33598,192.168.0.138,10.0.2.6
2026-01-01 00:39:31,758,0.09936260629694879,2469,426,17,1650,192.168.4.190,10.0.3.28
2026-01-01 00:39:32,1100,1.563761021631906,4795,1993,17,50289,192.168.4.196,10.0.1.63
2026-01-01 00:39:33,1343,1.6576352319698442,556,1437,6,19197,192.168.4.143,10.0.2.19
2026-01-01 00:39:34,308,1.5013215943477336,825,113,6,25052,192.168.4.232,10.0.0.179
2026-01-01 00:39:35,1351,1.596790483985875,2808,1168,17,27387,192.168.1.240,10.0.3.110
2026-01-01 00:39:36,986,1.6473493987438235,4521,1561,17,9518,192.168.0.194,10.0.3.96
2026-01-01 00:39:37,863,0.37055039408286156,2719,1671,17,46028,192.168.1.114,10.0.4.61
2026-01-01 00:39:38,737,0.4688535052841472,3508,302,6,16186,192.168.1.108,10.0.0.166
2026-01-01 00:39:39,925,1.2694470688979334,3741,743,17,33786,192.168.0.102,10.0.4.109
2026-01-01 00:39:40,284,1.8156718478701237,1574,1904,6,21623,192.168.3.215,10.0.0.58
2026-01-01 00:39:41,744,0.6326616340196395,3998,587,17,10029,192.168.2.112,10.0.3.142
2026-01-01 00:39:42,976,1.1793822738961153,2129,986,17,12447,192.168.0.91,10.0.3.89
2026-01-01 00:39:43,977,1.3639416343613113,2403,1863,6,59792,192.168.3.125,10.0.0.41
2026-01-01 00:39:44,15,0.90370721711365,3329,344,6,45256,192.168.2.12,10.0.3.108
2026-01-01 00:39:45,827,1.4251489478957726,588,813,17,34051,192.168.0.171,10.0.4.67
2026-01-01 00:39:46,-36,1.7970324726979432,2012,1987,17,49811,192.168.1.175,10.0.2.64
2026-01-01 00:39:47,478,1.2483501790199667,1547,800,17,30449,192.168.1.252,10.0.0.215
2026-01-01 00:39:48,456,1.0815136564017716,294,1024,6,62509,192.168.2.96,10.0.2.42
2026-01-01 00:39:49,491,0.8807970758406789,1985,1170,6,18393,192.168.1.17,10.0.1.75
2026-01-01 00:39:50,839,1.1559221044145962,3117,1310,6,57742,192.168.1.95,10.0.1.52
2026-01-01 00:39:51,937,0.7136975678775052,1690,1999,6,34500,192.168.4.245,10.0.3.254
2026-01-01 00:39:52,545,0.7832164105415532,1136,1677,6,30257,192.168.4.198,10.0.3.180
